"filename", "language", "Markdown", "Python", "C++", "JSON", "HTML", "Shell Script", "Makefile", "CMake", "YAML", "C", "JavaScript", "pip requirements", "Ini", "Swift", "XML", "Objective-C", "CUDA C++", "Batch", "CSS", "Java Properties", "toml", "comment", "blank", "total"
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/convert-legacy-llama.py", "Python", 0, 1055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 271, 1417
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/convert-llama2c-to-ggml/README.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/convert-llama2c-to-ggml/convert-llama2c-to-ggml.cpp", "C++", 0, 0, 742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 159, 937
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/cvector-generator/README.md", "Markdown", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 46
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/cvector-generator/cvector-generator.cpp", "C++", 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 79, 504
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/cvector-generator/mean.hpp", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 49
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/cvector-generator/pca.hpp", "C++", 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 48, 326
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/embedding/README.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 62
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/embedding/embedding.cpp", "C++", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 47, 269
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/eval-callback/README.md", "Markdown", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/eval-callback/eval-callback.cpp", "C++", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 33, 194
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/export-lora/README.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/export-lora/export-lora.cpp", "C++", 0, 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 59, 463
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/finetune/README.md", "Markdown", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 91
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/finetune/convert-finetune-checkpoint-to-gguf.py", "Python", 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64, 488
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/finetune/finetune.cpp", "C++", 0, 0, 1575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 234, 1863
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/finetune/finetune.sh", "Shell Script", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 35
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gbnf-validator/gbnf-validator.cpp", "C++", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 133
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gguf-split/README.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gguf-split/gguf-split.cpp", "C++", 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 78, 565
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gguf-split/tests.sh", "Shell Script", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 90
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gguf/gguf.cpp", "C++", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 63, 257
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gritlm/README.md", "Markdown", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 63
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/gritlm/gritlm.cpp", "C++", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 57, 220
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/imatrix/README.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/imatrix/imatrix.cpp", "C++", 0, 0, 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 108, 650
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/infill/README.md", "Markdown", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 47
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/infill/infill.cpp", "C++", 0, 0, 497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 122, 661
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/jeopardy/README.md", "Markdown", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/jeopardy/graph.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 59
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/jeopardy/jeopardy.sh", "Shell Script", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 31
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/json-schema-pydantic-example.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 80
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/json_schema_to_grammar.py", "Python", 0, 693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 107, 810
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama-bench/README.md", "Markdown", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 282
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama-bench/llama-bench.cpp", "C++", 0, 0, 1301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 124, 1441
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/drawable/ic_launcher_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 1, 171
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/drawable/ic_launcher_foreground.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/mipmap-anydpi/ic_launcher.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/mipmap-anydpi/ic_launcher_round.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/values/colors.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/values/strings.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/values/themes.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/xml/backup_rules.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 10, 1, 14
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/app/src/main/res/xml/data_extraction_rules.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 14, 1, 20
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/gradle.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 19, 1, 24
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/gradle/wrapper/gradle-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 7
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/llama/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.android/llama/src/main/cpp/llama-android.cpp", "C++", 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 93, 444
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/README.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.cpp.swift/LibLlama.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 7, 80, 342
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/Assets.xcassets/Contents.json", "JSON", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/Models/LlamaState.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 3, 34, 197
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/UI/ContentView.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 1, 19, 146
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/UI/DownloadButton.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 8, 18, 125
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/UI/InputButton.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 1, 19, 132
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/UI/LoadCustomButton.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llama.swiftui/llama.swiftui/llama_swiftuiApp.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/MobileVLM-README.md", "Markdown", 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 378
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/README.md", "Markdown", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 140
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/android/adb_run.sh", "Shell Script", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 54
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/android/build_64.sh", "Shell Script", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/clip.cpp", "C++", 0, 0, 1565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 333, 2079
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/clip.h", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 86
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/convert-image-encoder-to-gguf.py", "Python", 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 48, 332
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/llava-cli.cpp", "C++", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 61, 341
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/llava-surgery-v2.py", "Python", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 156
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/llava-surgery.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 39
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/llava.cpp", "C++", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 65, 412
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/llava.h", "C++", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 51
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/llava/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookahead/README.md", "Markdown", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookahead/lookahead.cpp", "C++", 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 111, 487
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookup/README.md", "Markdown", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookup/lookup-create.cpp", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 44
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookup/lookup-merge.cpp", "C++", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookup/lookup-stats.cpp", "C++", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36, 161
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/lookup/lookup.cpp", "C++", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 67, 259
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/main-cmake-pkg/README.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/main/README.md", "Markdown", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 317
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/main/main.cpp", "C++", 0, 0, 707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 172, 950
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/parallel/README.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/parallel/parallel.cpp", "C++", 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 107, 429
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/passkey/README.md", "Markdown", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/passkey/passkey.cpp", "C++", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 88, 283
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/perplexity/README.md", "Markdown", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 194
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/perplexity/perplexity.cpp", "C++", 0, 0, 1576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 343, 2064
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/pydantic-models-to-grammar-examples.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 50, 225
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/pydantic_models_to_grammar.py", "Python", 0, 1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 218, 1311
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/quantize-stats/quantize-stats.cpp", "C++", 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 425
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/quantize/README.md", "Markdown", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/quantize/quantize.cpp", "C++", 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39, 451
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/quantize/tests.sh", "Shell Script", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 66
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/reason-act.sh", "Shell Script", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 17
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/regex-to-grammar.py", "Python", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/retrieval/README.md", "Markdown", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/retrieval/retrieval.cpp", "C++", 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 48, 300
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/rpc/README.md", "Markdown", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 75
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/rpc/rpc-server.cpp", "C++", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 135
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/save-load-state/save-load-state.cpp", "C++", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 248
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server-embd.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 35
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server-llama2-13B.sh", "Shell Script", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 27
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/README.md", "Markdown", 523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 705
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/bench/README.md", "Markdown", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 121
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/bench/bench.py", "Python", 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 310
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/bench/prometheus.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/bench/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/yuwenjun/git_repo/code-train/code/llama.cpp/examples/server/bench/script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 151
